RetailerGLN,Retailer,ShipmentNumber,OrderDate,CustomerGLN,CustomerNumber,CustomerLookupName,Crop,PlantingYear,UOM,ItemNumber,Description,ShortDescription,SeedBrand,SeedTrait,SeedTreatments,LotId,DisplayDescription,Quantity,Status,SeqCode
1100028417954,NEW LEBANON SEED HUB,6734522,20210226,  1100013095655,3026250,JAN RICH FARMS,CORN,2021,BG,00884464754736,CN CP5340VT2P/RIB FPCPRCB50,CN CP5340V,CROPLAN,VT2P-RIB,FORTIVENT PLUS,01FM6078B,CN CP5340V-01FM6078B,50,S,21
1100028417954,NEW LEBANON SEED HUB,6734522,20210226,  1100013095655,3026250,JAN RICH FARMS,CORN,2021,BG,00888346317545,DKC70-27RIB AR VT2P 80M ELT250 B-E,DKC70-27RI,DEKALB,VT2P-RIB,ACCELERON250+B300+ENHANCED DIS,253PLX3JT,DKC70-27RI-253PLX3JT,27,S,25
1100028417954,NEW LEBANON SEED HUB,6734522,20210226,  1100013095655,3026250,JAN RICH FARMS,CORN,2021,BG,00888346314339,DKC67-44RIB AR VT2P 80M BAS250 B,DKC67-44RI,DEKALB,VT2P-RIB,ACCELERON 250+B300,H52T4D9JX,DKC67-44RI-H52T4D9JX,13,S,29
1100028417954,NEW LEBANON SEED HUB,6734522,20210226,  1100013095655,3026250,JAN RICH FARMS,CORN,2021,BG,00190794140164,DKC65-95RIB AR VT2P 80M ELT500 B-E,DKC65-95RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H18HWR7JT,DKC65-95RI-H18HWR7JT,4,S,33
1100028417954,NEW LEBANON SEED HUB,6734522,20210226,  1100013095655,3026250,JAN RICH FARMS,CORN,2021,BG,00884464754767,CN CP5340VT2P/RIB FPCPR280M,CN CP5340V,CROPLAN,VT2P-RIB,FORTIVENT PLUS,01FM4076,CN CP5340V-01FM4076,7,S,37
1100028417954,NEW LEBANON SEED HUB,6734524,20210226,  1100018758692,3028535,KIRSCHNER CHARLES D,CORN,2021,BG,00884464754453,CN CP5335VT2P/RIB FPCPFCB50,CN CP5335V,CROPLAN,VT2P-RIB,FORTIVENT PLUS,01FE5042B,CN CP5335V-01FE5042B,100,S,1
1100028417954,NEW LEBANON SEED HUB,6734524,20210226,  1100018758692,3028535,KIRSCHNER CHARLES D,CORN,2021,BG,00884464768825,CN CP5550VT2P/RIB FPCPFCB50,CN CP5550V,CROPLAN,VT2P-RIB,FORTIVENT PLUS,01FE5044B,CN CP5550V-01FE5044B,50,S,5
1100028417954,NEW LEBANON SEED HUB,6734524,20210226,  1100018758692,3028535,KIRSCHNER CHARLES D,CORN,2021,UN,00190794140126,DKC65-95RIB AF VT2P SP50 ELT500 B-E,DKC65-95RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H21HPR3JX,DKC65-95RI-H21HPR3JX,100,S,9
1100028417954,NEW LEBANON SEED HUB,6734524,20210226,  1100018758692,3028535,KIRSCHNER CHARLES D,CORN,2021,UN,00190794335331,DKC64-65RIB AF VT2P SP50U ELT500 B-E,DKC64-65RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H21NAA4JX,DKC64-65RI-H21NAA4JX,50,S,13
1100028417954,NEW LEBANON SEED HUB,6734524,20210226,  1100018758692,3028535,KIRSCHNER CHARLES D,CORN,2021,UN,00190794139977,DKC63-57RIB AR VT2P SP50 ELT500 B-E,DKC63-57RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H35N9R9JX,DKC63-57RI-H35N9R9JX,100,S,17
1100028417954,NEW LEBANON SEED HUB,6734524,20210226,  1100018758692,3028535,KIRSCHNER CHARLES D,CORN,2021,UN,00190794150224,DKC62-53RIB AF VT2P SP50 ELT500 B-E,DKC62-53RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H38Y1Y9JX,DKC62-53RI-H38Y1Y9JX,50,S,21
1100028417954,NEW LEBANON SEED HUB,6734524,20210226,  1100018758692,3028535,KIRSCHNER CHARLES D,CORN,2021,UN,00190794150293,DKC62-53RIB AR VT2P SP50 ELT500 B-E,DKC62-53RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H21YKL3JX,DKC62-53RI-H21YKL3JX,150,S,25
1100028417954,NEW LEBANON SEED HUB,6734523,20210226,  1100064615154,3028880,KNOTTS KYLER R,CORN,2021,UN,00190794192224,DKC66-18RIB AR2 VT2P SP45 ELT500 B-E,DKC66-18RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H38Y4Y4JX,DKC66-18RI-H38Y4Y4JX,45,S,1
1100028417954,NEW LEBANON SEED HUB,6734523,20210226,  1100064615154,3028880,KNOTTS KYLER R,CORN,2021,UN,00190794139953,DKC63-57RIB AR2 VT2P SP45 ELT500 B-E,DKC63-57RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H21H774JX,DKC63-57RI-H21H774JX,90,S,5
1100028417954,NEW LEBANON SEED HUB,6734523,20210226,  1100064615154,3028880,KNOTTS KYLER R,CORN,2021,BG,00888346317101,DKC64-35RIB AR VT2P 80M ELT250 B-E,DKC64-35RI,DEKALB,VT2P-RIB,ACCELERON250+B300+ENHANCED DIS,H35TAL4JT,DKC64-35RI-H35TAL4JT,11,S,9
1100028417954,NEW LEBANON SEED HUB,6734452,20210204,  1100013261807,3031495,LONG FARM ACCOUNT,CORN,2021,UN,00190794192170,DKC66-18RIB AF VT2P SP50 ELT500 B-E,DKC66-18RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H22YCC9JX,DKC66-18RI-H22YCC9JX,50,S,1
1100028417954,NEW LEBANON SEED HUB,6734452,20210204,  1100013261807,3031495,LONG FARM ACCOUNT,CORN,2021,UN,00190794140126,DKC65-95RIB AF VT2P SP50 ELT500 B-E,DKC65-95RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H21YTR9JX,DKC65-95RI-H21YTR9JX,50,S,5
1100028417954,NEW LEBANON SEED HUB,6734452,20210204,  1100013261807,3031495,LONG FARM ACCOUNT,CORN,2021,UN,00888346317057,DKC64-35RIB AF VT2P SP50 ELT250 B-E,DKC64-35RI,DEKALB,VT2P-RIB,ACCELERON250+B300+ENHANCED DIS,253WRC3JX,DKC64-35RI-253WRC3JX,100,S,9
1100028417954,NEW LEBANON SEED HUB,6734452,20210204,  1100013261807,3031495,LONG FARM ACCOUNT,CORN,2021,UN,00190794150286,DKC62-53RIB AF2 VT2P SP50 ELT500 B-E,DKC62-53RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H38YNR4JX,DKC62-53RI-H38YNR4JX,50,S,13
1100028417954,NEW LEBANON SEED HUB,6734452,20210204,  1100013261807,3031495,LONG FARM ACCOUNT,CORN,2021,BG,00884464768825,CN CP5550VT2P/RIB FPCPFCB50,CN CP5550V,CROPLAN,VT2P-RIB,FORTIVENT PLUS,01FE5044B,CN CP5550V-01FE5044B,50,S,17
1100028417954,NEW LEBANON SEED HUB,6734452,20210204,  1100013261807,3031495,LONG FARM ACCOUNT,CORN,2021,BG,00190794191326,DKC59-82RIB AF VT2P 80M ELT500 B-E,DKC59-82RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H35TEX7JT,DKC59-82RI-H35TEX7JT,50,S,21
1100028417954,NEW LEBANON SEED HUB,6734452,20210204,  1100013261807,3031495,LONG FARM ACCOUNT,CORN,2021,BG,00884464755740,CN CP5678VT2P/RIB FPCPF80M,CN CP5678V,CROPLAN,VT2P-RIB,FORTIVENT PLUS,01FM5042,CN CP5678V-01FM5042,24,S,25
1100028417954,NEW LEBANON SEED HUB,6734452,20210204,  1100013261807,3031495,LONG FARM ACCOUNT,CORN,2021,UN,00190794139977,DKC63-57RIB AR VT2P SP50 ELT500 B-E,DKC63-57RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H28Y9R4JX,DKC63-57RI-H28Y9R4JX,50,S,29
1100028417954,NEW LEBANON SEED HUB,6734452,20210204,  1100013261807,3031495,LONG FARM ACCOUNT,CORN,2021,UN,00190794139977,DKC63-57RIB AR VT2P SP50 ELT500 B-E,DKC63-57RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H28Y9R4JX,DKC63-57RI-H28Y9R4JX,-50,S,33
1100028417954,NEW LEBANON SEED HUB,6734554,20210302,  1100016713112,3034055,MCCORMICK FARM INC,CORN,2021,BG,00190794142557,DKC64-32 AF2 80M ELT500 B-E,DKC64-32 A,DEKALB,CONV,500+B360+ENHANCED DISEASE,472PDT3JT,DKC64-32 A-472PDT3JT,38,S,1
1100028417954,NEW LEBANON SEED HUB,6734554,20210302,  1100016713112,3034055,MCCORMICK FARM INC,CORN,2021,UN,00190794142595,DKC64-32 AR2 SP45 ELT500 B-E,DKC64-32 A,DEKALB,CONV,500+B360+ENHANCED DISEASE,H60PWA9JT,DKC64-32 A-H60PWA9JT,45,S,4
1100028417954,NEW LEBANON SEED HUB,6734554,20210302,  1100016713112,3034055,MCCORMICK FARM INC,CORN,2021,UN,00190794142595,DKC64-32 AR2 SP45 ELT500 B-E,DKC64-32 A,DEKALB,CONV,500+B360+ENHANCED DISEASE,H35NNK9JX,DKC64-32 A-H35NNK9JX,45,S,7
1100028417954,NEW LEBANON SEED HUB,6734554,20210302,  1100016713112,3034055,MCCORMICK FARM INC,CORN,2021,UN,00190794142595,DKC64-32 AR2 SP45 ELT500 B-E,DKC64-32 A,DEKALB,CONV,500+B360+ENHANCED DISEASE,H60PFR3JT,DKC64-32 A-H60PFR3JT,90,S,10
1100028417954,NEW LEBANON SEED HUB,6734555,20210302,  1100016713112,3034055,MCCORMICK FARM INC,CORN,2021,BG,00190794142557,DKC64-32 AF2 80M ELT500 B-E,DKC64-32 A,DEKALB,CONV,500+B360+ENHANCED DISEASE,472PDT3JT,DKC64-32 A-472PDT3JT,1,I,1
1100028417954,NEW LEBANON SEED HUB,6734422,20210125,  1100028652591,3038746,NEWTON JAMIE D,CORN,2021,UN,00190794192248,DKC66-18RIB AR VT2P SP50 ELT500 B-E,DKC66-18RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,253WTP3JX,DKC66-18RI-253WTP3JX,50,D,1
1100028417954,NEW LEBANON SEED HUB,6734513,20210224,  1100028652591,3038746,NEWTON JAMIE D,CORN,2021,BG,00190794191982,DKC65-99RIB AF Trecepta 80M ELT500 B-E,DKC65-99RI,DEKALB,TRE-RIB,500+B360+ENHANCED DISEASE,H52T7V3JT,DKC65-99RI-H52T7V3JT,38,S,1
1100028417954,NEW LEBANON SEED HUB,6734421,20210125,  1100021344103,3038760,"NEWTON FARMS,INC.",CORN,2021,UN,00190794192231,DKC66-18RIB AF2 VT2P SP50 ELT500 B-E,DKC66-18RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H38YT93JX,DKC66-18RI-H38YT93JX,150,D,1
1100028417954,NEW LEBANON SEED HUB,6734421,20210125,  1100021344103,3038760,"NEWTON FARMS,INC.",CORN,2021,UN,00190794192019,DKC65-99RIB AF2 Trecepta SP50 ELT500 B-E,DKC65-99RI,DEKALB,TRE-RIB,500+B360+ENHANCED DISEASE,H22YYD3JX,DKC65-99RI-H22YYD3JX,50,D,6
1100028417954,NEW LEBANON SEED HUB,6734514,20210224,  1100021344103,3038760,"NEWTON FARMS,INC.",CORN,2021,BG,00190794191982,DKC65-99RIB AF Trecepta 80M ELT500 B-E,DKC65-99RI,DEKALB,TRE-RIB,500+B360+ENHANCED DISEASE,H52T7V3JT,DKC65-99RI-H52T7V3JT,32,S,1
1100028417954,NEW LEBANON SEED HUB,6734514,20210224,  1100021344103,3038760,"NEWTON FARMS,INC.",CORN,2021,BG,00190794140157,DKC65-95RIB AF VT2P 80M ELT500 B-E,DKC65-95RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H52TPW4JT,DKC65-95RI-H52TPW4JT,32,S,6
1100028417954,NEW LEBANON SEED HUB,6734514,20210224,  1100021344103,3038760,"NEWTON FARMS,INC.",CORN,2021,BG,00190794192200,DKC66-18RIB AF VT2P 80M ELT500 B-E,DKC66-18RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H26P7L4JX,DKC66-18RI-H26P7L4JX,16,S,11
1100028417954,NEW LEBANON SEED HUB,6734514,20210224,  1100021344103,3038760,"NEWTON FARMS,INC.",CORN,2021,UN,00190794139977,DKC63-57RIB AR VT2P SP50 ELT500 B-E,DKC63-57RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H28Y9R4JX,DKC63-57RI-H28Y9R4JX,200,S,16
1100028417954,NEW LEBANON SEED HUB,6734514,20210224,  1100021344103,3038760,"NEWTON FARMS,INC.",CORN,2021,UN,00190794139977,DKC63-57RIB AR VT2P SP50 ELT500 B-E,DKC63-57RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H28Y9R4JX,DKC63-57RI-H28Y9R4JX,-200,S,21
1100028417954,NEW LEBANON SEED HUB,6734413,20210121,  1100016888964,3038870,"NICOSON FARMS,INC.",CORN,2021,BG,00190794140157,DKC65-95RIB AF VT2P 80M ELT500 B-E,DKC65-95RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H52TPW4JT,DKC65-95RI-H52TPW4JT,44,S,1
1100028417954,NEW LEBANON SEED HUB,6734413,20210121,  1100016888964,3038870,"NICOSON FARMS,INC.",CORN,2021,BG,00888346317064,DKC64-35RIB AF VT2P 80M ELT250 B-E,DKC64-35RI,DEKALB,VT2P-RIB,ACCELERON250+B300+ENHANCED DIS,H35TEL7JT,DKC64-35RI-H35TEL7JT,44,S,5
1100028417954,NEW LEBANON SEED HUB,6734413,20210121,  1100016888964,3038870,"NICOSON FARMS,INC.",CORN,2021,BG,00190794192200,DKC66-18RIB AF VT2P 80M ELT500 B-E,DKC66-18RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,757WTY4JX,DKC66-18RI-757WTY4JX,44,S,9
1100028417954,NEW LEBANON SEED HUB,6734413,20210121,  1100016888964,3038870,"NICOSON FARMS,INC.",CORN,2021,BG,00884464768856,CN CP5550VT2P/RIB FPCPF280M,CN CP5550V,CROPLAN,VT2P-RIB,FORTIVENT PLUS,01FE3044,CN CP5550V-01FE3044,24,S,13
1100028417954,NEW LEBANON SEED HUB,6734471,20210215,  1100045997491,3041140,PETERSON MARK A,CORN,2021,BG,00190794192200,DKC66-18RIB AF VT2P 80M ELT500 B-E,DKC66-18RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,757WTY4JX,DKC66-18RI-757WTY4JX,134,S,1
1100028417954,NEW LEBANON SEED HUB,6734471,20210215,  1100045997491,3041140,PETERSON MARK A,CORN,2021,BG,00190794192200,DKC66-18RIB AF VT2P 80M ELT500 B-E,DKC66-18RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H26P7L4JX,DKC66-18RI-H26P7L4JX,16,S,5
1100028417954,NEW LEBANON SEED HUB,6734471,20210215,  1100045997491,3041140,PETERSON MARK A,CORN,2021,UN,00190794139977,DKC63-57RIB AR VT2P SP50 ELT500 B-E,DKC63-57RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H35N9R9JX,DKC63-57RI-H35N9R9JX,150,S,9
1100028417954,NEW LEBANON SEED HUB,6734471,20210215,  1100045997491,3041140,PETERSON MARK A,CORN,2021,UN,00190794140195,DKC65-95RIB AR VT2P SP50 ELT500 B-E,DKC65-95RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H22YPX9JX,DKC65-95RI-H22YPX9JX,100,S,13
1100028417954,NEW LEBANON SEED HUB,6734471,20210215,  1100045997491,3041140,PETERSON MARK A,CORN,2021,UN,00190794150279,DKC62-53RIB AR2 VT2P SP45 ELT500 B-E,DKC62-53RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H21YWM9JX,DKC62-53RI-H21YWM9JX,45,S,17
1100028417954,NEW LEBANON SEED HUB,6734471,20210215,  1100045997491,3041140,PETERSON MARK A,CORN,2021,BG,00190794150248,DKC62-53RIB AR2 VT2P 80M ELT500 B-E,DKC62-53RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H52T434JT,DKC62-53RI-H52T434JT,3,S,21
1100028417954,NEW LEBANON SEED HUB,6734471,20210215,  1100045997491,3041140,PETERSON MARK A,CORN,2021,BG,00190794150248,DKC62-53RIB AR2 VT2P 80M ELT500 B-E,DKC62-53RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H21YPV4JX,DKC62-53RI-H21YPV4JX,2,S,25
1100028417954,NEW LEBANON SEED HUB,6734471,20210215,  1100045997491,3041140,PETERSON MARK A,CORN,2021,UN,00190794191364,DKC59-82RIB AR VT2P SP50 ELT500 B-E,DKC59-82RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H39Y1M4JX,DKC59-82RI-H39Y1M4JX,50,S,29
1100028417954,NEW LEBANON SEED HUB,6734537,20210226,  1100067830769,3043221,READY ACRES INC,CORN,2021,BG,00190794191760,DKC63-91RIB AF VT2P 80M ELT500 B-E,DKC63-91RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H35N994JX,DKC63-91RI-H35N994JX,24,S,1
1100028417954,NEW LEBANON SEED HUB,6734537,20210226,  1100067830769,3043221,READY ACRES INC,CORN,2021,BG,00190794191333,DKC59-82RIB AR VT2P 80M ELT500 B-E,DKC59-82RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H52TN43JT,DKC59-82RI-H52TN43JT,20,S,5
1100028417954,NEW LEBANON SEED HUB,6734429,20210201,  1100017138242,3044420,RILEY FARMS INC.,CORN,2021,UN,00190794335430,DKC67-94RIB AF2 Trecepta SP50U ELT500 B-E,DKC67-94RI,DEKALB,TRE-RIB,500+B360+ENHANCED DISEASE,H26YWX9JX,DKC67-94RI-H26YWX9JX,50,S,1
1100028417954,NEW LEBANON SEED HUB,6734429,20210201,  1100017138242,3044420,RILEY FARMS INC.,CORN,2021,UN,00190794334631,DKC67-37RIB AF2 SS RIB SP50U ELT500 B-E,DKC67-37RI,DEKALB,SSPRIB,ACCELERON500+B300+ENHANCED DIS,H39YDP7JX,DKC67-37RI-H39YDP7JX,50,S,6
1100028417954,NEW LEBANON SEED HUB,6734429,20210201,  1100017138242,3044420,RILEY FARMS INC.,CORN,2021,UN,00190794192231,DKC66-18RIB AF2 VT2P SP50 ELT500 B-E,DKC66-18RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H38YT93JX,DKC66-18RI-H38YT93JX,150,S,11
1100028417954,NEW LEBANON SEED HUB,6734429,20210201,  1100017138242,3044420,RILEY FARMS INC.,CORN,2021,BG,00190794192200,DKC66-18RIB AF VT2P 80M ELT500 B-E,DKC66-18RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,757WTY4JX,DKC66-18RI-757WTY4JX,17,S,16
1100028417954,NEW LEBANON SEED HUB,6734429,20210201,  1100017138242,3044420,RILEY FARMS INC.,CORN,2021,BG,00190794139922,DKC63-57RIB AR2 VT2P 80M ELT500 B-E,DKC63-57RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H21H4M4JX,DKC63-57RI-H21H4M4JX,15,S,21
1100028417954,NEW LEBANON SEED HUB,6734429,20210201,  1100017138242,3044420,RILEY FARMS INC.,CORN,2021,UN,00190794334631,DKC67-37RIB AF2 SS RIB SP50U ELT500 B-E,DKC67-37RI,DEKALB,SSPRIB,ACCELERON500+B300+ENHANCED DIS,H39YDP7JX,DKC67-37RI-H39YDP7JX,-50,S,28
1100028417954,NEW LEBANON SEED HUB,6734486,20210222,  1100017138242,3044420,RILEY FARMS INC.,CORN,2021,UN,00190794139977,DKC63-57RIB AR VT2P SP50 ELT500 B-E,DKC63-57RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H35NEV3JX,DKC63-57RI-H35NEV3JX,50,S,1
1100028417954,NEW LEBANON SEED HUB,6734486,20210222,  1100017138242,3044420,RILEY FARMS INC.,CORN,2021,UN,00190794139977,DKC63-57RIB AR VT2P SP50 ELT500 B-E,DKC63-57RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H21Y149JX,DKC63-57RI-H21Y149JX,50,S,6
1100028417954,NEW LEBANON SEED HUB,6734453,20210204,  1100067917217,3048870,SMALL GRAIN FARMS,CORN,2021,UN,00190794150279,DKC62-53RIB AR2 VT2P SP45 ELT500 B-E,DKC62-53RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H21YWM9JX,DKC62-53RI-H21YWM9JX,135,I,1
1100028417954,NEW LEBANON SEED HUB,6734453,20210204,  1100067917217,3048870,SMALL GRAIN FARMS,CORN,2021,UN,00190794140126,DKC65-95RIB AF VT2P SP50 ELT500 B-E,DKC65-95RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H21YTR9JX,DKC65-95RI-H21YTR9JX,150,I,5
1100028417954,NEW LEBANON SEED HUB,6734453,20210204,  1100067917217,3048870,SMALL GRAIN FARMS,CORN,2021,UN,00190794192231,DKC66-18RIB AF2 VT2P SP50 ELT500 B-E,DKC66-18RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H38YT93JX,DKC66-18RI-H38YT93JX,150,I,9
1100028417954,NEW LEBANON SEED HUB,6734453,20210204,  1100067917217,3048870,SMALL GRAIN FARMS,CORN,2021,UN,00190794335416,DKC67-94RIB AF Trecepta SP50U ELT500 B-E,DKC67-94RI,DEKALB,TRE-RIB,500+B360+ENHANCED DISEASE,H26YLD3JX,DKC67-94RI-H26YLD3JX,50,I,13
1100028417954,NEW LEBANON SEED HUB,6734453,20210204,  1100067917217,3048870,SMALL GRAIN FARMS,CORN,2021,UN,00190794139908,DKC63-57RIB AF VT2P SP50 ELT500 B-E,DKC63-57RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H28YLN9JX,DKC63-57RI-H28YLN9JX,200,I,17
1100028417954,NEW LEBANON SEED HUB,6734453,20210204,  1100067917217,3048870,SMALL GRAIN FARMS,CORN,2021,UN,00190794191357,DKC59-82RIB AF2 VT2P SP50 ELT500 B-E,DKC59-82RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H39Y193JX,DKC59-82RI-H39Y193JX,50,I,21
1100028417954,NEW LEBANON SEED HUB,6734453,20210204,  1100067917217,3048870,SMALL GRAIN FARMS,CORN,2021,BG,00190794150248,DKC62-53RIB AR2 VT2P 80M ELT500 B-E,DKC62-53RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H21YPV4JX,DKC62-53RI-H21YPV4JX,15,I,25
1100028417954,NEW LEBANON SEED HUB,6734595,20210308,  1100067917217,3048870,SMALL GRAIN FARMS,CORN,2021,BG,00883580787680,DKC64-99RIB AR2 VT2P 80M BAS250,DKC64-99RI,DEKALB,VT2P-RIB,ACCELERON 250,253PPA4JT,DKC64-99RI-253PPA4JT,50,I,1
1100028417954,NEW LEBANON SEED HUB,6734595,20210308,  1100067917217,3048870,SMALL GRAIN FARMS,CORN,2021,UN,00190794481540,DKC70-27RIB AR VT2P 50USP ELT500 B-E,DKC70-27RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H28YWK9JX,DKC70-27RI-H28YWK9JX,100,I,5
1100028417954,NEW LEBANON SEED HUB,6734557,20210302,  1100024465799,3054040,TISLOW JAY T,CORN,2021,BG,00884464754767,CN CP5340VT2P/RIB FPCPR280M,CN CP5340V,CROPLAN,VT2P-RIB,FORTIVENT PLUS,01FM4076,CN CP5340V-01FM4076,18,S,1
1100028417954,NEW LEBANON SEED HUB,6734557,20210302,  1100024465799,3054040,TISLOW JAY T,CORN,2021,BG,00190794150255,DKC62-53RIB AF VT2P 80M ELT500 B-E,DKC62-53RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H21YJF4JX,DKC62-53RI-H21YJF4JX,16,S,5
1100028417954,NEW LEBANON SEED HUB,6734557,20210302,  1100024465799,3054040,TISLOW JAY T,CORN,2021,BG,00884464697972,CN CP5335VT2P/RIB ACCPR80M,CN CP5335V,CROPLAN,VT2P-RIB,ACCELERON,71AA6582,CN CP5335V-71AA6582,6,S,9
1100028417954,NEW LEBANON SEED HUB,6734558,20210302,  1100024465799,3054040,TISLOW JAY T,CORN,2021,BG,00884464754446,CN CP5335VT2P/RIB FPCPF80M,CN CP5335V,CROPLAN,VT2P-RIB,FORTIVENT PLUS,01FE5041,CN CP5335V-01FE5041,6,S,1
1100028417954,NEW LEBANON SEED HUB,6734563,20210303,  1100012863996,3054406,TRIPLE F GRAIN FARMS,CORN,2021,BG,00190794139922,DKC63-57RIB AR2 VT2P 80M ELT500 B-E,DKC63-57RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H35NJE3JX,DKC63-57RI-H35NJE3JX,16,S,1
1100028417954,NEW LEBANON SEED HUB,6734563,20210303,  1100012863996,3054406,TRIPLE F GRAIN FARMS,CORN,2021,BG,00190794191326,DKC59-82RIB AF VT2P 80M ELT500 B-E,DKC59-82RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H26YEC9JX,DKC59-82RI-H26YEC9JX,32,S,4
1100028417954,NEW LEBANON SEED HUB,6734563,20210303,  1100012863996,3054406,TRIPLE F GRAIN FARMS,CORN,2021,BG,00888346317064,DKC64-35RIB AF VT2P 80M ELT250 B-E,DKC64-35RI,DEKALB,VT2P-RIB,ACCELERON250+B300+ENHANCED DIS,H52TEH4JT,DKC64-35RI-H52TEH4JT,32,S,7
1100028417954,NEW LEBANON SEED HUB,6734443,20210203,  1100013865548,3058516,WILLIAMS/WILLIAMS-FERTILIZER,CORN,2021,BG,00190794140164,DKC65-95RIB AR VT2P 80M ELT500 B-E,DKC65-95RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H35TLR3JT,DKC65-95RI-H35TLR3JT,58,S,1
1100028417954,NEW LEBANON SEED HUB,6734443,20210203,  1100013865548,3058516,WILLIAMS/WILLIAMS-FERTILIZER,CORN,2021,BG,00190794192217,DKC66-18RIB AR VT2P 80M ELT500 B-E,DKC66-18RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H26P9M9JX,DKC66-18RI-H26P9M9JX,73,S,5
1100028417954,NEW LEBANON SEED HUB,6734443,20210203,  1100013865548,3058516,WILLIAMS/WILLIAMS-FERTILIZER,CORN,2021,BG,00190794192217,DKC66-18RIB AR VT2P 80M ELT500 B-E,DKC66-18RI,DEKALB,VT2P-RIB,500+B360+ENHANCED DISEASE,H38YMX7JX,DKC66-18RI-H38YMX7JX,6,S,9
1100028417954,NEW LEBANON SEED HUB,6734443,20210203,  1100013865548,3058516,WILLIAMS/WILLIAMS-FERTILIZER,CORN,2021,BG,00884464754446,CN CP5335VT2P/RIB FPCPF80M,CN CP5335V,CROPLAN,VT2P-RIB,FORTIVENT PLUS,01FE5041,CN CP5335V-01FE5041,72,S,13
1100028417954,NEW LEBANON SEED HUB,6734443,20210203,  1100013865548,3058516,WILLIAMS/WILLIAMS-FERTILIZER,CORN,2021,BG,00884464754729,CN CP5340VT2P/RIB FPCPR80M,CN CP5340V,CROPLAN,VT2P-RIB,FORTIVENT PLUS,91FA6177C,CN CP5340V-91FA6177C,60,S,17
1100028417954,NEW LEBANON SEED HUB,6734443,20210203,  1100013865548,3058516,WILLIAMS/WILLIAMS-FERTILIZER,CORN,2021,BG,00884464768207,CN CP5570VT2P/RIB FPCPR80M,CN CP5570V,CROPLAN,VT2P-RIB,FORTIVENT PLUS,91FE6155,CN CP5570V-91FE6155,44,S,21
